card_id,edition,edition_status,match_number,match_id,date_utc,stage,team_id,team,opponent,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,reset_window,base_horizon,effective_horizon,accumulation_role,paired_card_id,stop_scope,stop_card_id,stop_match_number,stop_t_min,stop_gap_fixtures,nominal_remainder_min,exp_match_min_rho_1,exp_match_min_rho_1_5,exp_match_min_rho_2,source_url,source_archive
2026-050-149639464,2026,provisional_M100,50,400021452,2026-06-24T22:00:00Z,group,43908,Haiti,Morocco,510757,Josue CASIMIR,Y,90'+3',93,5,in_play,90,99,group,0,0,single_caution,,,,,,,0,6,6,6,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021452?language=en,data/raw/2026/fifa/timelines/m050_400021452.json
2026-051-1097558059,2026,provisional_M100,51,400021451,2026-06-24T19:00:00Z,group,43971,Switzerland,Canada,311558,Granit XHAKA,Y,32',32,3,in_play,90,97,group,0,0,single_caution,,,,,,,58,65,65,65,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021451?language=en,data/raw/2026/fifa/timelines/m051_400021451.json
2026-051-1105091639,2026,provisional_M100,51,400021451,2026-06-24T19:00:00Z,group,43899,Canada,Switzerland,390670,Cyle LARIN,Y,32',32,3,in_play,90,97,group,0,0,single_caution,,,,,,,58,65,65,65,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021451?language=en,data/raw/2026/fifa/timelines/m051_400021451.json
2026-051-1397863563,2026,provisional_M100,51,400021451,2026-06-24T19:00:00Z,group,43899,Canada,Switzerland,441259,Liam MILLAR,Y,87',87,5,in_play,90,97,group,0,0,single_caution,,,,,,,3,10,10,10,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021451?language=en,data/raw/2026/fifa/timelines/m051_400021451.json
2026-052-1025229946,2026,provisional_M100,52,400021448,2026-06-24T19:00:00Z,group,43834,Qatar,Bosnia and Herzegovina,433394,AHMED FATHY,Y,78',78,5,in_play,90,97,group,0,0,accumulation_trigger,2026-027-471807154,,,,,,12,19,19,19,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021448?language=en,data/raw/2026/fifa/timelines/m052_400021448.json
2026-052-1276998773,2026,provisional_M100,52,400021448,2026-06-24T19:00:00Z,group,44037,Bosnia and Herzegovina,Qatar,522846,Ermin MAHMIC,Y,82',82,5,in_play,90,97,group,0,0,single_caution,,,,,,,8,15,15,15,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021448?language=en,data/raw/2026/fifa/timelines/m052_400021448.json
2026-053-241340838,2026,provisional_M100,53,400021444,2026-06-25T01:00:00Z,group,43911,Mexico,Czechia,400634,Edson ALVAREZ,Y,63',63,5,in_play,90,97,group,0,0,single_caution,,,,,,,27,34,34,34,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021444?language=en,data/raw/2026/fifa/timelines/m053_400021444.json
2026-054-812845487,2026,provisional_M100,54,400021445,2026-06-25T01:00:00Z,group,43883,South Africa,Korea Republic,395050,Aubrey MODIBA,Y,72',72,5,in_play,90,97,group,0,0,single_caution,,,,,,,18,25,25,25,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021445?language=en,data/raw/2026/fifa/timelines/m054_400021445.json
2026-054-1176750482,2026,provisional_M100,54,400021445,2026-06-25T01:00:00Z,group,43822,Korea Republic,South Africa,430387,CHO Guesung,Y,78',78,5,in_play,90,97,group,0,0,single_caution,,,,,,,12,19,19,19,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021445?language=en,data/raw/2026/fifa/timelines/m054_400021445.json
2026-055-751742006,2026,provisional_M100,55,400021468,2026-06-25T20:00:00Z,group,43854,Côte d'Ivoire,Curaçao,402261,Nicolas PEPE,Y,34',34,3,in_play,90,97,group,0,0,single_caution,,,,,,,56,63,63,63,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-055-188552307,2026,provisional_M100,55,400021468,2026-06-25T20:00:00Z,group,1895293,Curaçao,Côte d'Ivoire,466317,Juninho BACUNA,Y,75',75,5,in_play,90,97,group,0,0,accumulation_trigger,2026-034-178073773,,,,,,15,22,22,22,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-055-669123713,2026,provisional_M100,55,400021468,2026-06-25T20:00:00Z,group,1895293,Curaçao,Côte d'Ivoire,466372,Gervane KASTANEER,Y,83',83,5,in_play,90,97,group,0,0,accumulation_trigger,2026-034-361723094,,,,,,7,14,14,14,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021468?language=en,data/raw/2026/fifa/timelines/m055_400021468.json
2026-056-1192326181,2026,provisional_M100,56,400021466,2026-06-25T20:00:00Z,group,43927,Ecuador,Germany,424031,Piero HINCAPIE,Y,43',43,3,in_play,90,98,group,0,0,single_caution,,,,,,,47,55,55,55,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-056-1230953535,2026,provisional_M100,56,400021466,2026-06-25T20:00:00Z,group,43948,Germany,Ecuador,484849,Aleksandar PAVLOVIC,Y,44',44,3,in_play,90,98,group,0,0,single_caution,,,,,,,46,54,54,54,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-056-985500813,2026,provisional_M100,56,400021466,2026-06-25T20:00:00Z,group,43927,Ecuador,Germany,419020,Gonzalo PLATA,Y,89',89,5,in_play,90,98,group,0,0,single_caution,,,,,,,1,9,9,9,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021466?language=en,data/raw/2026/fifa/timelines/m056_400021466.json
2026-057-824606873,2026,provisional_M100,57,400021471,2026-06-25T23:00:00Z,group,43970,Sweden,Japan,483312,Isak HIEN,Y,32',32,3,in_play,90,98,group,0,0,single_caution,,,,,,,58,66,66,66,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-057-142479655,2026,provisional_M100,57,400021471,2026-06-25T23:00:00Z,group,43819,Japan,Sweden,390541,Shogo TANIGUCHI,Y,77',77,5,in_play,90,98,group,0,0,single_caution,,,,,,,13,21,21,21,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-057-615767348,2026,provisional_M100,57,400021471,2026-06-25T23:00:00Z,group,43970,Sweden,Japan,483327,Viktor GYOKERES,Y,84',84,5,in_play,90,98,group,0,0,single_caution,,,,,,,6,14,14,14,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021471?language=en,data/raw/2026/fifa/timelines/m057_400021471.json
2026-059-2060790063,2026,provisional_M100,59,400021459,2026-06-26T02:00:00Z,group,43921,USA,Türkiye,499912,Sebastian BERHALTER,Y,19',19,3,in_play,90,99,group,0,0,single_caution,,,,,,,71,80,80,80,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021459?language=en,data/raw/2026/fifa/timelines/m059_400021459.json
2026-060-879562058,2026,provisional_M100,60,400021461,2026-06-26T02:00:00Z,group,43976,Australia,Paraguay,355775,Jackson IRVINE,Y,46',46,5,in_play,90,96,group,0,0,single_caution,,,,,,,44,50,50,50,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021461?language=en,data/raw/2026/fifa/timelines/m060_400021461.json
2026-060-613007745,2026,provisional_M100,60,400021461,2026-06-26T02:00:00Z,group,43928,Paraguay,Australia,463128,Diego GOMEZ,Y,77',77,5,in_play,90,96,group,0,0,accumulation_trigger,2026-004-1405225090,,,,,,13,19,19,19,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021461?language=en,data/raw/2026/fifa/timelines/m060_400021461.json
2026-061-1987563557,2026,provisional_M100,61,400021489,2026-06-26T19:00:00Z,group,43961,Norway,France,483442,Patrick BERG,Y,10',10,3,in_play,90,96,group,0,0,single_caution,,,,,,,80,86,86,86,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021489?language=en,data/raw/2026/fifa/timelines/m061_400021489.json
2026-061-885457023,2026,provisional_M100,61,400021489,2026-06-26T19:00:00Z,group,43946,France,Norway,405893,Aurelien TCHOUAMENI,Y,74',74,5,in_play,90,96,group,0,0,single_caution,,,,,,,16,22,22,22,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021489?language=en,data/raw/2026/fifa/timelines/m061_400021489.json
2026-062-228100121,2026,provisional_M100,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,396158,REBIN SULAKA,R,13',13,3,in_play,90,97,group,0,0,dismissal,,,,,,,77,84,126,168,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-416350250,2026,provisional_M100,62,400021493,2026-06-26T19:00:00Z,group,43879,Senegal,Iraq,370171,Abdoulaye SECK,Y,18',18,3,in_play,90,97,group,0,0,single_caution,,,,,,,72,79,79,79,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-1214663806,2026,provisional_M100,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,433074,AMIR ALAMMARI,Y,75',75,5,in_play,90,97,group,0,0,accumulation_trigger,2026-042-512925771,,,,,,15,22,22,22,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-1571268746,2026,provisional_M100,62,400021493,2026-06-26T19:00:00Z,group,43879,Senegal,Iraq,431788,Pape GUEYE,Y,81',81,5,in_play,90,97,group,0,0,single_caution,,,,,,,9,16,16,16,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-062-2122560657,2026,provisional_M100,62,400021493,2026-06-26T19:00:00Z,group,43818,Iraq,Senegal,479072,MERCHAS DOSKI,Y,90',90,5,in_play,90,97,group,0,0,single_caution,,,,,,,0,7,7,7,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021493?language=en,data/raw/2026/fifa/timelines/m062_400021493.json
2026-063-1495639324,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,390534,Hossein KANANI,Y,18',18,3,in_play,90,99,group,0,0,single_caution,,,,,,,72,81,81,81,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1550814494,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,483183,MAHMOUD SABER,Y,19',19,3,in_play,90,99,group,0,0,single_caution,,,,,,,71,80,80,80,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-748980550,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,369267,YASSER IBRAHIM,Y,41',41,3,in_play,90,99,group,0,0,single_caution,,,,,,,49,58,58,58,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-845581687,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,489603,Ali NEMATI,Y,43',43,3,in_play,90,99,group,0,0,single_caution,,,,,,,47,56,56,56,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-227391894,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,371736,Saeid EZATOLAHI,Y,79',79,5,in_play,90,99,group,0,0,accumulation_trigger,2026-039-1197353047,,,,,,11,20,20,20,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1004363147,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43855,Egypt,IR Iran,433469,MOHANAD LASHIN,Y,90'+2',92,5,in_play,90,99,group,0,0,accumulation_trigger,2026-040-442558675,,,,,,0,7,7,7,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-063-1149016499,2026,provisional_M100,63,400021479,2026-06-27T03:00:00Z,group,43817,IR Iran,Egypt,346743,Shoja KHALILZADEH,Y,90'+4',94,5,in_play,90,99,group,0,0,single_caution,,,,,,,0,5,5,5,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021479?language=en,data/raw/2026/fifa/timelines/m063_400021479.json
2026-064-218006913,2026,provisional_M100,64,400021481,2026-06-27T03:00:00Z,group,43978,New Zealand,Belgium,423595,Marko STAMENIC,Y,46',46,5,in_play,90,96,group,0,0,single_caution,,,,,,,44,50,50,50,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021481?language=en,data/raw/2026/fifa/timelines/m064_400021481.json
2026-064-808710481,2026,provisional_M100,64,400021481,2026-06-27T03:00:00Z,group,43978,New Zealand,Belgium,405454,Elijah JUST,Y,56',56,5,in_play,90,96,group,0,0,single_caution,,,,,,,34,40,40,40,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021481?language=en,data/raw/2026/fifa/timelines/m064_400021481.json
2026-065-332802225,2026,provisional_M100,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,419281,SAUD ABDULHAMID,Y,4',4,3,in_play,90,96,group,0,0,single_caution,,,,,,,86,92,92,92,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-603316393,2026,provisional_M100,65,400021485,2026-06-27T00:00:00Z,group,43850,Cabo Verde,Saudi Arabia,482783,WAGNER PINA,Y,8',8,3,in_play,90,96,group,0,0,single_caution,,,,,,,82,88,88,88,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-1279349963,2026,provisional_M100,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,403319,NASSER ALDAWSARI,Y,67',67,5,in_play,90,96,group,0,0,single_caution,,,,,,,23,29,29,29,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-065-740829472,2026,provisional_M100,65,400021485,2026-06-27T00:00:00Z,group,43835,Saudi Arabia,Cabo Verde,419291,FERAS ALBRIKAN,Y,90'+3',93,5,in_play,90,96,group,0,0,single_caution,,,,,,,0,3,3,3,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021485?language=en,data/raw/2026/fifa/timelines/m065_400021485.json
2026-066-37892316,2026,provisional_M100,66,400021484,2026-06-27T00:00:00Z,group,43969,Spain,Uruguay,447860,Alex BAENA,Y,46',46,5,in_play,90,97,group,0,0,single_caution,,,,,,,44,51,51,51,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-486322398,2026,provisional_M100,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,419134,Juan Manuel SANABRIA,Y,54',54,5,in_play,90,97,group,0,0,single_caution,,,,,,,36,43,43,43,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-762584290,2026,provisional_M100,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,368660,Guillermo VARELA,Y,58',58,5,in_play,90,97,group,0,0,single_caution,,,,,,,32,39,39,39,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-741022969,2026,provisional_M100,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,402898,Nicolas DE LA CRUZ,Y,90'+3',93,5,in_play,90,97,group,0,0,single_caution,,,,,,,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-066-850320676,2026,provisional_M100,66,400021484,2026-06-27T00:00:00Z,group,43930,Uruguay,Spain,402876,Agustin CANOBBIO,R,90'+4',94,5,in_play,90,97,group,0,0,dismissal,,,,,,,0,3,4.5,6,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021484?language=en,data/raw/2026/fifa/timelines/m066_400021484.json
2026-067-252756031,2026,provisional_M100,67,400021508,2026-06-27T21:00:00Z,group,43914,Panama,England,411174,Jose FAJARDO,Y,53',53,5,in_play,90,98,group,0,0,single_caution,,,,,,,37,45,45,45,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-067-713658440,2026,provisional_M100,67,400021508,2026-06-27T21:00:00Z,group,43942,England,Panama,463809,Jarell QUANSAH,Y,60',60,5,in_play,90,98,group,0,0,single_caution,,,,,,,30,38,38,38,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-067-2087132283,2026,provisional_M100,67,400021508,2026-06-27T21:00:00Z,group,43914,Panama,England,441240,Andres ANDRADE,Y,83',83,5,in_play,90,98,group,0,0,single_caution,,,,,,,7,15,15,15,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021508?language=en,data/raw/2026/fifa/timelines/m067_400021508.json
2026-068-1249444955,2026,provisional_M100,68,400021509,2026-06-27T21:00:00Z,group,43938,Croatia,Ghana,359381,Ivan PERISIC,Y,68',68,5,in_play,90,98,group,0,0,single_caution,,,,,,,22,30,30,30,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021509?language=en,data/raw/2026/fifa/timelines/m068_400021509.json
2026-068-743584912,2026,provisional_M100,68,400021509,2026-06-27T21:00:00Z,group,43860,Ghana,Croatia,511022,Kojo Peprah OPPONG,Y,90'+4',94,5,in_play,90,98,group,0,0,single_caution,,,,,,,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021509?language=en,data/raw/2026/fifa/timelines/m068_400021509.json
2026-069-1620362532,2026,provisional_M100,69,400021497,2026-06-28T02:00:00Z,group,43934,Austria,Algeria,299200,Marko ARNAUTOVIC,Y,11',11,3,in_play,90,97,group,0,0,single_caution,,,,,,,79,86,86,86,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021497?language=en,data/raw/2026/fifa/timelines/m069_400021497.json
2026-070-2000327977,2026,provisional_M100,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,479389,MOHANNAD ABUTAHA,Y,17',17,3,in_play,90,96,group,0,0,single_caution,,,,,,,73,79,79,79,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-070-1901285749,2026,provisional_M100,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,431225,YAZAN ALARAB,Y,64',64,5,in_play,90,96,group,0,0,single_caution,,,,,,,26,32,32,32,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-070-1620584884,2026,provisional_M100,70,400021495,2026-06-28T02:00:00Z,group,43820,Jordan,Argentina,431208,MOHAMMAD ABUZRAIQ,Y,90'+4',94,5,in_play,90,96,group,0,0,single_caution,,,,,,,0,2,2,2,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021495?language=en,data/raw/2026/fifa/timelines/m070_400021495.json
2026-071-508474611,2026,provisional_M100,71,400021505,2026-06-27T23:30:00Z,group,43926,Colombia,Portugal,463902,Gustavo PUERTA,Y,86',86,5,in_play,90,96,group,0,0,single_caution,,,,,,,4,10,10,10,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021505?language=en,data/raw/2026/fifa/timelines/m071_400021505.json
2026-072-2049463469,2026,provisional_M100,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,486147,Noah SADIKI,Y,21',21,3,in_play,90,99,group,0,0,single_caution,,,,,,,69,78,78,78,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-864110785,2026,provisional_M100,72,400021500,2026-06-27T23:30:00Z,group,44005,Uzbekistan,Congo DR,464924,Abdukodir KHUSANOV,Y,43',43,3,in_play,90,99,group,0,0,accumulation_trigger,2026-024-835060951,,,,,,47,56,56,56,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-372081880,2026,provisional_M100,72,400021500,2026-06-27T23:30:00Z,group,44005,Uzbekistan,Congo DR,479075,Sherzod NASRULLAEV,Y,47',47,5,in_play,90,99,group,0,0,single_caution,,,,,,,43,52,52,52,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-1259201737,2026,provisional_M100,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,424119,Nathanael MBUKU,Y,45'+4',49,3,in_play,90,99,group,0,0,single_caution,,,,,,,41,50,50,50,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
2026-072-1235532008,2026,provisional_M100,72,400021500,2026-06-27T23:30:00Z,group,20014,Congo DR,Uzbekistan,433076,Samuel MOUTOUSSAMY,Y,62',62,5,in_play,90,99,group,0,0,single_caution,,,,,,,28,37,37,37,https://api.fifa.com/api/v3/timelines/17/285023/289273/400021500?language=en,data/raw/2026/fifa/timelines/m072_400021500.json
